0,000000	0,229258	0,105544	5,271182	0,858083
0,000500	-0,011439		4,935749	
0,001000	-0,192042		4,378146	
0,001500	-0,146126		3,895943	
0,002000	0,017561		3,487852	
0,002500	-0,113098		3,098450	
0,003000	-0,195908		2,748359	
0,003500	-0,119543		2,443862	
0,004000	0,137909		2,203971	
0,004500	0,140970		1,986634	
0,005000	0,082488		1,779126	
0,005500	0,084582		1,599489	
0,006000	0,069599		1,439508	
0,006500	-0,041405		1,280171	
0,007000	-0,130015		1,129857	
0,007500	-0,024166		1,008381	
0,008000	-0,038666		0,899149	
0,008500	-0,073305		0,799100	
0,009000	0,010311		0,717579	
0,009500	0,110843		0,657485	
0,010000	0,051877		0,597070	
0,010500	-0,078782		0,524087	
0,011000	-0,067021		0,467860	
0,011500	-0,037216		0,416144	
0,012000	-0,024005		0,373612	
0,012500	-0,117932		0,323184	
0,013000	-0,020622		0,290157	
0,013500	-0,021750		0,262607	
0,014000	-0,076849		0,229258	
0,014500	-0,115998		0,192686	
0,015000	0,030127		0,184792	
0,015500	0,152409		0,187370	
0,016000	-0,106654		0,155309	
0,016500	-0,050749		0,140970	
0,017000	0,064444		0,137265	
0,017500	-0,005155		0,127437	
0,018000	0,005639		0,119865	
0,018500	0,033994		0,111487	
0,019000	0,089577		0,116965	
0,019500	0,056871		0,111648	
0,020000	-0,003705		0,104076	
0,020500	0,047688		0,108749	
0,021000	0,169164		0,120671	
0,021500	0,127276		0,128082	
0,022000	0,119059		0,131143	
0,022500	0,179153		0,140487	
0,023000	0,064121		0,136137	
0,023500	-0,061544		0,115354	
0,024000	-0,091188		0,095860	
0,024500	-0,041244		0,089899	
0,025000	-0,026744		0,080232	
0,025500	-0,023039		0,077977	
0,026000	0,053971		0,082327	
0,026500	0,115515		0,089415	
0,027000	0,105204		0,100693	
0,027500	0,039955		0,095699	
0,028000	0,001450		0,089415	
0,028500	0,054938		0,094893	
0,029000	0,010794		0,087321	
0,029500	-0,061060		0,078621	
0,030000	0,029322		0,079266	
0,030500	0,024650		0,077332	
0,031000	-0,197358		0,049783	
0,031500	-0,212503		0,024811	
0,032000	-0,077654		0,023361	
0,032500	0,035283		0,036411	
0,033000	-0,054133		0,027872	
0,033500	-0,046883		0,028677	
0,034000	0,054133		0,039311	
0,034500	-0,014178		0,035605	
0,035000	-0,035766		0,036088	
0,035500	-0,113421		0,019816	
0,036000	-0,136459		0,010150	
0,036500	-0,058805		0,011278	
0,037000	-0,082649		0,004511	
0,037500	-0,046077		0,008055	
0,038000	0,088932		0,025133	
0,038500	0,100854		0,038183	
0,039000	0,119543		0,054938	
0,039500	-0,040761		0,043499	
0,040000	0,012083		0,046238	
0,040500	-0,066538		0,039633	
0,041000	-0,049299		0,033188	
0,041500	0,004994		0,039955	
0,042000	-0,072499		0,031416	
0,042500	-0,066216		0,024811	
0,043000	0,004994		0,032705	
0,043500	0,014661		0,034155	
0,044000	0,186725		0,060577	
0,044500	0,201386		0,084421	
0,045000	0,188981		0,097793	
0,045500	0,134043		0,109715	
0,046000	0,171259		0,122443	
0,046500	-0,098921		0,097310	
0,047000	-0,121315		0,079266	
0,047500	-0,099726		0,063638	
0,048000	0,001611		0,067021	
0,048500	-0,021427		0,063477	
0,049000	-0,117287		0,045755	
0,049500	-0,088932		0,041888	
0,050000	0,038505		0,050105	
0,050500	0,127437		0,064927	
0,051000	0,052522		0,069438	
0,051500	-0,106493		0,050266	
0,052000	-0,124376		0,037861	
0,052500	-0,208958		0,016272	
0,053000	-0,164814		0,002900	
0,053500	-0,010794		0,013372	
0,054000	-0,020461		0,014500	
0,054500	-0,041083		0,012083	
0,055000	-0,020300		0,016111	
0,055500	-0,026422		0,015466	
0,056000	-0,004189		0,019978	
0,056500	0,111004		0,040922	
0,057000	0,003383		0,037700	
0,057500	0,052683		0,048816	
0,058000	-0,009022		0,046722	
0,058500	0,003544		0,044627	
0,059000	0,007894		0,049460	
0,059500	0,023522		0,049944	
0,060000	-0,046399		0,044144	
0,060500	-0,257935		0,015628	
0,061000	0,055421		0,031416	
0,061500	0,081521		0,042694	
0,062000	0,049944		0,050427	
0,062500	0,119865		0,063155	
0,063000	0,051716		0,068471	
0,063500	-0,007572		0,065571	
0,064000	-0,090060		0,047849	
0,064500	0,070405		0,062027	
0,065000	0,060255		0,062188	
0,065500	0,164976		0,081199	
0,066000	0,068794		0,085549	
0,066500	0,083777		0,088449	
0,067000	0,125182		0,103271	
0,067500	0,088610		0,106171	
0,068000	0,097149		0,109232	
0,068500	-0,074593		0,093604	
0,069000	-0,122926		0,072821	
0,069500	-0,235702		0,044949	
0,070000	-0,134204		0,036733	
0,070500	-0,001450		0,038827	
0,071000	0,022877		0,044466	
0,071500	-0,026583		0,042372	
0,072000	-0,071855		0,033350	
0,072500	0,180281		0,063960	
0,073000	0,251008		0,088127	
0,073500	0,143065		0,096988	
0,074000	0,200742		0,116965	
0,074500	0,187531		0,127115	
0,075000	-0,164170		0,095054	
0,075500	-0,153376		0,075077	
0,076000	-0,073466		0,064766	
0,076500	-0,019011		0,065571	
0,077000	-0,155470		0,044627	
0,077500	-0,114548		0,032866	
0,078000	0,070727		0,048333	
0,078500	0,044949		0,051555	
0,079000	0,111971		0,064444	
0,079500	0,057677		0,069438	
0,080000	0,024327		0,067182	
0,080500	-0,004511		0,068310	
0,081000	-0,116482		0,049783	
0,081500	-0,051233		0,044466	
0,082000	0,164009		0,070405	
0,082500	0,003222		0,062349	
0,083000	-0,008700		0,059449	
0,083500	0,088610		0,071855	
0,084000	0,172064		0,089093	
0,084500	0,035444		0,087804	
0,085000	-0,049622		0,075399	
0,085500	0,048655		0,078299	
0,086000	0,077171		0,086999	
0,086500	-0,200258		0,052844	
0,087000	-0,098760		0,044627	
0,087500	-0,078621		0,039633	
0,088000	-0,145642		0,021428	
0,088500	-0,223619		2,457243E-8	
0,089000	-0,045272		0,007411	
0,089500	0,168359		0,035283	
0,090000	0,032222		0,039955	
0,090500	0,105365		0,052038	
0,091000	0,237475		0,079749	
0,091500	0,122121		0,088771	
0,092000	0,032383		0,084743	
0,092500	-0,035122		0,074110	
0,093000	0,076849		0,085066	
0,093500	0,190431		0,102304	
0,094000	0,125021		0,111326	
0,094500	0,177703		0,123732	
0,095000	0,246658		0,140970	
0,095500	0,151442		0,148381	
0,096000	-0,041727		0,126632	
0,096500	-0,057516		0,114710	
0,097000	-0,066860		0,103432	
0,097500	-0,134848		0,079749	
0,098000	-0,049783		0,076043	
0,098500	0,060416		0,083293	
0,099000	0,118415		0,092638	
0,099500	-0,013372		0,085549	
0,100000	-0,082488	0,108505	0,068471	0,062037
0,100500	-0,051394		0,063155	
0,101000	0,033027		0,071371	
0,101500	-0,041244		0,060577	
0,102000	0,057999		0,067827	
0,102500	0,135331		0,085388	
0,103000	0,146448		0,095699	
0,103500	0,185275		0,115354	
0,104000	0,068955		0,107943	
0,104500	-0,050588		0,092638	
0,105000	-0,005155		0,090543	
0,105500	-0,035605		0,079749	
0,106000	-0,167070		0,057516	
0,106500	-0,032061		0,059771	
0,107000	0,051716		0,068955	
0,107500	-0,028838		0,064927	
0,108000	0,064121		0,072660	
0,108500	-0,139198		0,047688	
0,109000	-0,200581		0,028839	
0,109500	-0,197519		0,007733	
0,110000	-0,069438		0,008378	
0,110500	-0,054133		0,010633	
0,111000	0,021750		0,016594	
0,111500	-0,022394		0,019655	
0,112000	-0,135331		0,004833	
0,112500	-0,054133		0,008378	
0,113000	0,045916		0,022394	
0,113500	0,069116		0,030450	
0,114000	0,034961		0,034961	
0,114500	0,077655		0,048172	
0,115000	0,068794		0,051877	
0,115500	0,050105		0,055583	
0,116000	-0,025777		0,053649	
0,116500	-0,093282		0,039955	
0,117000	-0,009828		0,044949	
0,117500	0,064927		0,050910	
0,118000	0,114871		0,066377	
0,118500	0,056549		0,069760	
0,119000	0,095699		0,076527	
0,119500	0,121959		0,086354	
0,120000	0,123409		0,098599	
0,120500	0,193492		0,114548	
0,121000	0,074755		0,113582	
0,121500	-0,072338		0,093443	
0,122000	-0,099404		0,077816	
0,122500	0,011439		0,081682	
0,123000	-0,088127		0,064282	
0,123500	0,066860		0,072499	
0,124000	0,004189		0,073788	
0,124500	0,089093		0,080554	
0,125000	-0,021266		0,074916	
0,125500	-0,054938		0,063155	
0,126000	-0,032705		0,059933	
0,126500	-0,048333		0,055744	
0,127000	-0,115837		0,038505	
0,127500	-0,163525		0,021105	
0,128000	-0,111971		0,016272	
0,128500	-0,067827		0,012405	
0,129000	-0,080716		0,009183	
0,129500	0,016433		0,016111	
0,130000	0,073466		0,029805	
0,130500	0,164976		0,054455	
0,131000	0,086354		0,058805	
0,131500	0,093121		0,069599	
0,132000	0,102626		0,081199	
0,132500	-0,051555		0,064121	
0,133000	-0,204608		0,039633	
0,133500	-0,157887		0,023361	
0,134000	-0,045755		0,023844	
0,134500	-0,151765		0,010150	
0,135000	-0,028677		0,012244	
0,135500	0,120348		0,036250	
0,136000	0,033350		0,042372	
0,136500	0,041083		0,045111	
0,137000	0,127276		0,062832	
0,137500	0,191236		0,080393	
0,138000	0,029000		0,075721	
0,138500	-0,081521		0,064121	
0,139000	-0,095538		0,049783	
0,139500	-0,115837		0,037377	
0,140000	-0,178348		0,020944	
0,140500	-0,021266		0,024166	
0,141000	0,108587		0,045916	
0,141500	0,061544		0,049138	
0,142000	0,111971		0,062510	
0,142500	0,092477		0,072338	
0,143000	0,046560		0,071049	
0,143500	-0,099565		0,055583	
0,144000	-0,058321		0,053166	
0,144500	0,026744		0,055099	
0,145000	0,016594		0,059449	
0,145500	-0,062994		0,046560	
0,146000	-0,172225		0,027066	
0,146500	0,041244		0,042533	
0,147000	0,015789		0,043016	
0,147500	-0,019655		0,041888	
0,148000	0,134204		0,063316	
0,148500	0,189786		0,080071	
0,149000	0,075399		0,085549	
0,149500	-0,082649		0,065410	
0,150000	-0,085065		0,054777	
0,150500	-0,122443		0,042855	
0,151000	-0,192847		0,019172	
0,151500	-0,345740		-0,015144	
0,152000	-0,180281		-0,023522	
0,152500	0,074271		-0,001772	
0,153000	-0,028194		0,000644	
0,153500	-0,083938		-0,005639	
0,154000	0,117448		0,020783	
0,154500	0,161592		0,044144	
0,155000	-0,008378		0,040599	
0,155500	-0,069599		0,032061	
0,156000	-0,033833		0,033833	
0,156500	-0,033188		0,029966	
0,157000	-0,223458		0,008055	
0,157500	-0,011761		0,015950	
0,158000	0,176092		0,043499	
0,158500	0,109071		0,057194	
0,159000	0,076043		0,060738	
0,159500	0,114065		0,073627	
0,160000	0,057677		0,077977	
0,160500	-0,003061		0,070243	
0,161000	0,055583		0,077493	
0,161500	-0,054616		0,064927	
0,162000	-0,126148		0,045755	
0,162500	-0,203803		0,026583	
0,163000	-0,177220		0,009022	
0,163500	-0,046399		0,014339	
0,164000	0,094732		0,036088	
0,164500	0,099243		0,046077	
0,165000	0,090382		0,058805	
0,165500	0,065249		0,063960	
0,166000	0,004833		0,060094	
0,166500	-0,014016		0,058805	
