0,000000	0,088094	0,088784	-0,005603	0,053201	0,004260	0,007652	0,002945	0,002111
0,000500	-0,096999		0,008863		0,004260		-0,000343	
0,001000	-0,047685		0,038780		0,005246		-0,001658	
0,001500	-0,091410		-0,001658		0,006561		-1,408182E-5	
0,002000	0,043383		-0,063465		0,009191		-0,001329	
0,002500	-0,105547		-0,024342		0,010178		0,002616	
0,003000	-0,132177		0,008534		0,009191		0,000643	
0,003500	-0,067410		0,014123		0,007219		-0,001658	
0,004000	-0,015795		0,012808		0,007876		0,001301	
0,004500	-0,035849		0,053903		0,003602		0,000643	
0,005000	0,145299		0,038780		0,009520		0,002616	
0,005500	0,069026		0,035821		0,014451		0,001630	
0,006000	-0,041438		0,012808		0,006232		-0,001000	
0,006500	-1,408182E-5		0,007547		0,005575		0,000643	
0,007000	-0,113766		0,049958		0,006561		-0,000672	
0,007500	0,070341		-0,029274		0,006232		0,000643	
0,008000	0,007876		-0,080890		0,007876		0,000643	
0,008500	-0,095355		-0,018425		0,008205		0,005575	
0,009000	0,011493		-0,053274		0,005904		0,000315	
0,009500	0,111765		-0,028288		0,010178		0,006561	
0,010000	0,070341		0,005575		0,005246		0,001301	
0,010500	0,146614		0,002616		0,005246		0,000643	
0,011000	0,019383		-0,057876		0,007219		0,002616	
0,011500	0,037465		-0,044068		0,002616		0,001958	
0,012000	0,038122		-0,036835		0,007219		-0,002644	
0,012500	0,038122		-0,039137		0,006890		0,000643	
0,013000	0,091053		-0,047356		0,005575		0,001958	
0,013500	0,023328		-0,084177		0,007876		-0,001000	
0,014000	0,105847		-0,007904		0,006561		0,000315	
0,014500	0,041739		0,041739		0,004260		-1,408182E-5	
0,015000	0,120642		0,028917		0,011493		-0,001329	
0,015500	0,065738		0,075272		0,005904		0,000315	
0,016000	0,068368		0,113080		0,006890		-0,000343	
0,016500	0,044040		0,037465		0,011164		-0,002315	
0,017000	-0,037164		0,017739		0,005904		-0,001000	
0,017500	-0,097656		0,066067		0,005904		0,000315	
0,018000	-0,122971		0,042396		0,011493		-1,408182E-5	
0,018500	0,046999		0,013136		0,005904		0,000643	
0,019000	-0,005932		0,003274		0,010835		-0,001000	
0,019500	-0,136122		0,014451		0,002287		-1,408182E-5	
0,020000	-0,020069		-0,033548		0,007547		0,001958	
0,020500	0,064095		-0,043411		0,007219		-0,001658	
0,021000	0,195271		-0,004617		0,008863		0,002287	
0,021500	0,068368		0,037465		0,008863		-1,408182E-5	
0,022000	0,041081		0,046670		0,006232		0,000643	
0,022500	0,094341		0,039109		0,004260		0,000643	
0,023000	-0,138423		0,110450		0,008205		-0,001000	
0,023500	-0,175902		0,061464		0,003602		0,002287	
0,024000	-0,051630		0,024314		0,008863		0,001958	
0,024500	0,022671		-0,042753		0,010178		0,002616	
0,025000	0,135107		-0,020069		0,004589		-0,000343	
0,025500	0,002287		-0,026644		0,004260		0,003274	
0,026000	-0,103903		-0,002315		0,013465		-0,000343	
