0,000000	-0,067082	0,096317	0,092697	0,073804	0,007876	0,007469	-1,408182E-5	0,001977
0,000500	0,015109		0,094998		0,007876		0,001301	
0,001000	-0,001658		0,013465		0,008205		-0,000343	
0,001500	0,141682		0,001301		0,008205		-0,000343	
0,002000	0,010178		0,059163		0,006890		-0,000343	
0,002500	0,011821		0,020040		0,007219		-0,000672	
0,003000	-0,005932		0,099930		0,010178		0,001630	
0,003500	0,026616		0,012479		0,007876		0,000972	
0,004000	-0,017110		0,050287		0,006232		0,000643	
0,004500	0,004260		0,064752		0,007219		-1,408182E-5	
0,005000	-0,108177		0,121299		0,004589		0,002945	
0,005500	0,027273		0,035163		0,008863		-0,001329	
0,006000	0,046670		0,026287		0,002616		0,004917	
0,006500	0,011493		0,018068		0,006232		0,003274	
0,007000	0,082176		-0,037822		0,007547		0,001630	
0,007500	0,133463		-0,072342		0,007219		0,001958	
0,008000	0,065410		-0,002973		0,009849		-0,000343	
0,008500	0,129847		-0,044068		0,007219		-0,001658	
0,009000	0,008863		-0,028616		0,006561		0,002945	
0,009500	-0,020726		-0,044397		0,006890		0,002287	
0,010000	-0,007247		0,015767		0,002945		-1,408182E-5	
0,010500	-0,020397		0,066067		0,005904		-0,000672	
0,011000	-0,010206		0,060478		0,008205		0,000643	
0,011500	-0,106862		0,046999		0,005246		-0,000672	
0,012000	0,000972		0,016095		0,007547		0,001301	
0,012500	0,130505		-0,080561		0,008534		0,000972	
0,013000	0,050287		-0,086150		0,005575		-0,000672	
0,013500	0,057848		-0,080232		0,006890		-1,408182E-5	
0,014000	0,061793		-0,044068		0,008205		0,002287	
0,014500	-0,013493		-0,087465		0,011164		-0,003959	
0,015000	-0,143354		-0,031247		0,007547		0,000643	
0,015500	-0,166697		0,041081		0,006232		0,002287	
0,016000	-0,158149		0,060478		0,005246		0,004917	
0,016500	0,046341		-0,104889		0,008205		0,000643	
0,017000	0,179161		-0,106204		0,005904		-0,000343	
0,017500	-0,104561		-0,014151		0,002616		0,001301	
0,018000	-0,130861		-0,030589		0,008534		-0,001000	
0,018500	-0,077273		-1,408182E-5		0,011493		0,004917	
0,019000	0,057519		-0,031575		0,006890		-0,001329	
0,019500	0,027273		0,048972		0,008863		-0,002315	
0,020000	0,102560		0,032862		0,006232		-1,408182E-5	
0,020500	0,036479		0,067053		0,006232		0,001301	
0,021000	0,025958		0,044040		0,006561		-0,000343	
0,021500	-0,065767		0,071327		0,007219		-0,001000	
0,022000	-0,046041		0,056862		0,008863		0,001301	
0,022500	0,038122		-0,048342		0,007219		0,004260	
0,023000	0,198230		-0,059849		0,004917		0,001301	
0,023500	0,171271		-0,100944		0,008863		0,003602	
0,024000	0,035821		-0,117711		0,008534		-0,002973	
0,024500	-0,162423		-0,084506		0,006890		-0,002973	
0,025000	-0,057219		-0,082533		0,009191		0,000972	
0,025500	0,180148		-0,132177		0,009191		-1,408182E-5	
0,026000	0,159436		-0,090095		0,008534		-0,000343	
0,026500	0,018397		-0,019740		0,006232		0,001630	
0,027000	0,216969		0,014451		0,009191		-0,000343	
0,027500	-0,002973		0,005904		0,005904		0,000643	
0,028000	-0,028945		-0,089766		0,006890		-0,000343	
0,028500	-0,142368		-0,034534		0,006232		-1,408182E-5	
0,029000	-0,063136		-0,034863		0,009191		0,000315	
0,029500	0,126559		-0,022370		0,013794		0,002616	
0,030000	0,136094		-0,048013		0,007547		0,000972	
0,030500	0,071985		0,014780		0,007547		0,003931	
0,031000	0,044369		0,015767		0,005246		-0,001000	
0,031500	-0,120999		0,037136		0,006561		-1,408182E-5	
0,032000	-0,164395		0,078231		0,013794		-0,003302	
0,032500	-0,193326		0,059492		0,005904		0,002287	
0,033000	-0,132834		0,019054		0,008534		-0,000672	
0,033500	0,026944		-0,027630		0,007876		-0,000343	
0,034000	-0,038151		0,032205		0,004589		0,000643	
0,034500	0,020040		-0,008891		0,007876		-0,001000	
0,035000	0,042725		0,022999		0,008205		0,000972	
0,035500	0,239325		-0,086150		0,007876		0,000972	
0,036000	0,070670		0,022999		0,006232		-0,001000	
0,036500	-0,001000		0,084807		0,004917		-0,000672	
0,037000	0,025629		0,061136		0,005904		-0,000343	
0,037500	0,142998		0,019054		0,006232		0,002616	
0,038000	-0,031575		0,086450		0,006890		-1,408182E-5	
0,038500	-0,162423		0,086779		0,004917		0,000643	
0,039000	-0,079903		0,018068		0,006890		0,000315	
0,039500	-0,105547		0,025629		0,002945		-0,000343	
0,040000	0,060149		-0,018425		0,008534		-0,001329	
0,040500	0,149573		-0,107519		0,009520		-0,001000	
0,041000	0,058834		-0,092068		0,007876		0,000643	
0,041500	-0,081218		0,008863		0,006890		-0,001987	
0,042000	0,070341		-0,021712		0,007547		0,001301	
0,042500	-0,142368		0,063437		0,003931		-0,001000	
0,043000	-0,137108		0,142340		0,007219		0,002616	
0,043500	-0,028945		0,089081		0,010178		-0,001000	
0,044000	0,039766		0,099930		0,009191		0,000972	
0,044500	-0,016123		0,066396		0,009191		0,003931	
0,045000	-0,007904		0,061464		0,005575		0,000643	
0,045500	-0,034205		0,013794		0,006561		-1,408182E-5	
0,046000	-0,011521		0,004917		0,007547		-0,001000	
0,046500	0,138066		-0,084835		0,007547		0,000972	
0,047000	0,086779		-0,015466		0,006890		-1,408182E-5	
0,047500	-0,058863		-0,015466		0,006561		0,004589	
0,048000	0,018068		-0,007247		0,005246		-1,408182E-5	
0,048500	-0,079575		0,009849		0,005575		0,000643	
0,049000	-0,113108		0,070670		0,011493		-0,000343	
0,049500	0,046013		0,037136		0,010835		-0,001000	
0,050000	-0,062479		0,000972		0,006232		0,001958	
0,050500	-0,091739		0,003931		0,002287		0,001301	
0,051000	-0,142697		0,014123		0,002945		0,000315	
0,051500	0,067053		-0,036835		0,007876		-0,000672	
0,052000	0,193956		-0,069383		0,006561		0,002287	
0,052500	0,081190		-0,050643		0,006561		0,004260	
0,053000	-0,026315		0,028917		0,008534		-0,000343	
0,053500	-0,130204		-0,004288		0,006232		-0,002315	
0,054000	-0,007904		-0,025986		0,007876		-0,000672	
0,054500	-0,006918		-0,049328		0,005246		0,000972	
0,055000	0,025629		0,006561		0,005904		0,000972	
0,055500	0,022013		-0,050315		0,008863		-0,001000	
0,056000	-0,046041		-0,112780		0,009191		-0,001329	
0,056500	-0,077273		-0,142697		0,006561		-0,004617	
0,057000	0,090724		-0,155847		0,008534		-0,000343	
0,057500	0,116039		-0,130533		0,005904		-0,001658	
0,058000	-0,059191		-0,001329		0,006232		-1,408182E-5	
0,058500	-0,090752		0,025958		0,006561		0,000643	
0,059000	0,101902		-0,070369		0,006890		0,001958	
0,059500	-0,079575		-0,013822		0,007547		0,000315	
0,060000	-0,050315		0,005246		0,008205		-0,000672	
0,060500	0,074286		0,046999		0,006890		0,000972	
0,061000	0,040752		0,100916		0,007547		0,000315	
0,061500	-0,011192		0,070341		0,008205		0,000643	
0,062000	-0,103903		0,110450		0,007219		0,001301	
0,062500	-0,009877		0,075601		0,011164		0,000315	
0,063000	0,135107		0,026287		0,007547		0,002616	
0,063500	0,291598		-0,024342		0,009191		0,003931	
0,064000	0,125244		0,079875		0,007876		0,003931	
0,064500	0,028917		0,074615		0,006561		-1,408182E-5	
0,065000	-0,126588		0,127217		0,007219		0,003274	
0,065500	-0,018754		0,143326		0,009520		-0,001987	
