0,000000	0,028917	0,024406	-0,002315	0,100847
0,000500	0,017082		0,037136	
0,001000	0,017410		0,095327	
0,001500	0,023986		0,075601	
0,002000	0,030890		0,073300	
0,002500	0,029246		0,075930	
0,003000	0,013136		0,031547	
0,003500	0,004917		-0,014808	
0,004000	-0,018754		-0,057219	
0,004500	-0,009219		-0,045055	
0,005000	-0,010534		-0,055575	
0,005500	-0,015137		-0,051959	
0,006000	0,013465		-0,036178	
0,006500	0,038451		-0,077602	
0,007000	0,008534		-0,086807	
0,007500	0,005246		-0,062150	
0,008000	0,011821		-0,056890	
0,008500	0,013465		-0,005932	
0,009000	0,022013		0,062780	
0,009500	0,056862		0,112423	
0,010000	0,068040		0,107491	
0,010500	0,060807		0,083163	
0,011000	0,020369		0,075601	
0,011500	0,016424		0,101245	
0,012000	-0,005274		0,017082	
0,012500	-0,019082		-0,014151	
0,013000	-0,030589		0,017739	
0,013500	-0,014151		0,054560	
0,014000	-0,004288		0,036150	
0,014500	-0,004617		0,032862	
0,015000	-0,006589		-0,008891	
0,015500	0,016753		-0,038479	
0,016000	0,019383		-0,063794	
0,016500	0,029903		-0,039137	
0,017000	0,034835		-0,037493	
0,017500	0,021027		0,015438	
0,018000	-0,021384		0,032533	
0,018500	-0,032890		0,047985	
0,019000	-0,002973		0,091053	
0,019500	-0,011850		0,148915	
0,020000	-0,021712		0,143326	
0,020500	-0,024671		0,079546	
0,021000	-0,025658		0,012150	
0,021500	-0,035192		-0,011850	
0,022000	-0,033877		-0,045712	
0,022500	-0,010534		-0,055246	
0,023000	-0,016781		-0,076287	
0,023500	-0,020726		-0,068068	
0,024000	-0,025329		-0,072999	
0,024500	-0,003630		-0,048342	
0,025000	0,020369		-0,073657	
0,025500	0,000972		-0,039137	
0,026000	-0,000343		-0,009219	
0,026500	0,003602		0,022671	
0,027000	-0,010534		0,022999	
0,027500	-0,006261		0,024314	
0,028000	-1,408182E-5		0,026287	
0,028500	0,011821		0,019383	
0,029000	-0,012836		-0,017110	
0,029500	-0,015795		-0,019082	
0,030000	-0,008891		-0,002973	
0,030500	-0,001987		-0,020397	
0,031000	0,020040		-0,006918	
0,031500	0,050944		-0,003302	
0,032000	0,033520		0,002287	
0,032500	-0,008233		0,033520	
0,033000	-0,001987		0,068368	
0,033500	0,013136		0,067382	
0,034000	-0,017110		0,056204	
0,034500	0,000315		0,074944	
0,035000	-0,015795		0,028917	
0,035500	-0,010534		0,019712	
0,036000	0,012150		0,033520	
0,036500	0,020369		0,017739	
0,037000	-0,011850		-0,031904	
0,037500	-0,010534		-0,051959	
0,038000	-0,009219		-0,056561	
0,038500	-0,012507		-0,051630	
0,039000	-0,005274		-0,014808	
0,039500	-0,008233		0,008863	
0,040000	-0,018096		-0,005274	
0,040500	-0,001658		0,000643	
0,041000	0,011493		-0,026315	
0,041500	0,070999		-0,015137	
0,042000	0,046341		0,016424	
0,042500	0,040424		0,085135	
0,043000	0,035492		0,124258	
0,043500	0,010506		0,089409	
0,044000	0,013465		0,074286	
0,044500	0,003931		0,084478	
0,045000	0,020698		0,060149	
